Local,Data,Etiqueta,Número,Gênero,Epíteto,tipo de coleta
Serido,10/05/13,CHUFPB,5590,Leptodactylus,macrosternum,pit 33
Serido,10/05/13,CHUFPB,5591,Dermatonotus,muelleri,busca ativa
Serido,10/05/13,CHUFPB,5592,Leptodactylus,macrosternum,pit 26
Serido,10/05/13,CHUFPB,5593,Leptodactylus,macrosternum,pit 26
Serido,10/05/13,CHUFPB,5594,Leptodactylus,macrosternum,pit 26
Serido,10/05/13,CHUFPB,5595,Leptodactylus,macrosternum,pit 26
Serido,10/05/13,CHUFPB,5596,Leptodactylus,macrosternum,pit 30
Serido,10/05/13,CHUFPB,5597,Leptodactylus,macrosternum,pit 30
Serido,10/05/13,CHUFPB,5598,Leptodactylus,macrosternum,pit 30
Serido,10/05/13,CHUFPB,5599,Leptodactylus,troglodytes,pit 37
Serido,10/05/13,CHUFPB,5600,Leptodactylus,troglodytes,pit 25
Serido,10/05/13,CHUFPB,5601,Leptodactylus,troglodytes,pit 25
Serido,10/05/13,CHUFPB,5602,Leptodactylus,troglodytes,pit 21
Serido,10/05/13,CHUFPB,5603,Leptodactylus,troglodytes,pit 25
Serido,10/05/13,CHUFPB,5604,Leptodactylus,troglodytes,pit 25
Serido,10/05/13,CHUFPB,5605,Proceratophrys,cristiceps,busca ativa
Serido,09/05/13,CHUFPB,5606,Philodryas,nattereri,morta atropelada
Serido,10/05/13,CHUFPB,5607,Proceratophrys,cristiceps,busca ativa
Serido,10/05/13,CHUFPB,5608,Pleurodema,diplolister,busca ativa
Serido,10/05/13,CHUFPB,5609,Pleurodema,diplolister,busca ativa
Serido,09/05/13,CHUFPB,5610,Tropidurus,hispidus,pit 22
Serido,10/05/13,CHUFPB,5611,Leptodactylus,troglodytes,pit 23
Serido,10/05/13,CHUFPB,5612,Leptodactylus,troglodytes,pit 23
Serido,10/05/13,CHUFPB,5613,Leptodactylus,troglodytes,pit 23
Serido,10/05/13,CHUFPB,5614,Leptodactylus,troglodytes,pit 23
Serido,10/05/13,CHUFPB,5615,Leptodactylus,troglodytes,pit 23
Serido,09/05/13,CHUFPB,5616,Lygodactylus,klugei,cola do pit 4
Serido,09/05/13,CHUFPB,5617,Phyllopezus,pollicaris,cola do pit 4
Serido,09/05/13,CHUFPB,5618,Gymnodactylus,geckoides,busca ativa
Serido,09/05/13,CHUFPB,5619,Gymnodactylus,geckoides,busca ativa
Serido,10/05/13,CHUFPB,5620,Vanzosaura,rubricauda,pit 23
Serido,10/05/13,CHUFPB,5621,Vanzosaura,rubricauda,pit 23
Serido,10/05/13,CHUFPB,5622,Epictia,borapeliotes,pit 23
Serido,10/05/13,CHUFPB,5623,Leptodactylus,fuscus,pit 25
Serido,10/05/13,CHUFPB,5624,Leptodactylus,vastus,pit 25
Serido,11/05/13,CHUFPB,5625,Leptodactylus,macrosternum,pit 4
Serido,11/05/13,CHUFPB,5626,Leptodactylus,macrosternum,pit 13
Serido,11/05/13,CHUFPB,5627,Leptodactylus,macrosternum,pit 13
Serido,11/05/13,CHUFPB,5628,Gymnodactylus,geckoides,pit 16
Serido,11/05/13,CHUFPB,5629,Leptodactylus,troglodytes,pit 9
Serido,11/05/13,CHUFPB,5630,Leptodactylus,macrosternum,pit 9
Serido,11/05/13,CHUFPB,5631,Leptodactylus,macrosternum,pit 9
Serido,11/05/13,CHUFPB,5632,Leptodactylus,macrosternum,pit 9
Serido,11/05/13,CHUFPB,5633,Dermatonotus,muelleri,pit 9
Serido,11/05/13,CHUFPB,5634,Dermatonotus,muelleri,pit 9
Serido,11/05/13,CHUFPB,5635,Leptodactylus,macrosternum,pit 8
Serido,11/05/13,CHUFPB,5636,Dermatonotus,muelleri,pit 8
Serido,11/05/13,CHUFPB,5637,Leptodactylus,troglodytes,pit 15
Serido,11/05/13,CHUFPB,5638,Leptodactylus,troglodytes,pit 15
Serido,11/05/13,CHUFPB,5639,Rhinella,granulosa,pit 15
Serido,11/05/13,CHUFPB,5640,Leptodactylus,fuscus,pit 25
Serido,11/05/13,CHUFPB,5641,Rhinella,jimi,pit 3
Serido,11/05/13,CHUFPB,5642,Rhinella,jimi,pit 3
Serido,11/05/13,CHUFPB,5643,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5644,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5645,Leptodactylus,troglodytes,pit 3
Serido,11/05/13,CHUFPB,5646,Rhinella,jimi,pit 3
Serido,11/05/13,CHUFPB,5647,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5648,Proceratophrys,cristiceps,pit 3
Serido,11/05/13,CHUFPB,5649,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5650,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5651,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5652,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5653,Rhinella,granulosa,pit 3
Serido,11/05/13,CHUFPB,5654,Leptodactylus,troglodytes,pit 3
Serido,11/05/13,CHUFPB,5655,Leptodactylus,macrosternum,pit 3
Serido,11/05/13,CHUFPB,5656,Leptodactylus,macrosternum,pit 4
Serido,11/05/13,CHUFPB,5657,Leptodactylus,macrosternum,pit 4
Serido,11/05/13,CHUFPB,5658,Leptodactylus,macrosternum,pit 4
Serido,11/05/13,CHUFPB,5659,Dermatonotus,muelleri,pit 4
Serido,11/05/13,CHUFPB,5660,Dermatonotus,muelleri,pit 4
Serido,11/05/13,CHUFPB,5661,Physalaemus,cicada,pit 4
Serido,11/05/13,CHUFPB,5662,Dermatonotus,muelleri,pit 1
Serido,11/05/13,CHUFPB,5663,Dermatonotus,muelleri,pit 1
Serido,11/05/13,CHUFPB,5664,Dermatonotus,muelleri,pit 1
Serido,11/05/13,CHUFPB,5665,Rhinella,jimi,pit 1
Serido,11/05/13,CHUFPB,5666,Leptodactylus,macrosternum,pit 1
Serido,11/05/13,CHUFPB,5667,Leptodactylus,troglodytes,pit 1
Serido,11/05/13,CHUFPB,5668,Leptodactylus,macrosternum,pit 1
Serido,11/05/13,CHUFPB,5669,Rhinella,granulosa,pit 18
Serido,11/05/13,CHUFPB,5670,Leptodactylus,macrosternum,pit 11
Serido,11/05/13,CHUFPB,5671,Leptodactylus,macrosternum,pit 11
Serido,11/05/13,CHUFPB,5672,Leptodactylus,macrosternum,pit 11
Serido,11/05/13,CHUFPB,5673,Leptodactylus,troglodytes,pit 11
Serido,11/05/13,CHUFPB,5674,Leptodactylus,troglodytes,pit 11
Serido,11/05/13,CHUFPB,5675,Leptodactylus,fuscus,pit 11
Serido,11/05/13,CHUFPB,5676,Physalaemus,cicada,pit 11
Serido,11/05/13,CHUFPB,5677,Leptodactylus,macrosternum,pit 03
Serido,11/05/13,CHUFPB,5678,Leptodactylus,macrosternum,pit 03
Serido,11/05/13,CHUFPB,5679,Proceratophrys,cristiceps,pit 4
Serido,11/05/13,CHUFPB,5680,Leptodactylus,fuscus,pit 26
Serido,11/05/13,CHUFPB,5681,Leptodactylus,troglodytes,pit 26
Serido,11/05/13,CHUFPB,5682,Leptodactylus,troglodytes,pit 19
Serido,11/05/13,CHUFPB,5683,Leptodactylus,troglodytes,pit 19
Serido,11/05/13,CHUFPB,5684,Rhinella,granulosa,pit 19
Serido,11/05/13,CHUFPB,5685,Rhinella,granulosa,pit 19
Serido,11/05/13,CHUFPB,5686,Rhinella,granulosa,pit 29
Serido,11/05/13,CHUFPB,5687,Rhinella,jimi,pit 7
Serido,11/05/13,CHUFPB,5688,Rhinella,jimi,pit 7
Serido,11/05/13,CHUFPB,5689,Proceratophrys,cristiceps,pit 7
Serido,11/05/13,CHUFPB,5690,Dermatonotus,muelleri,pit 7
Serido,11/05/13,CHUFPB,5691,Rhinella,granulosa,pit 30
Serido,11/05/13,CHUFPB,5692,Rhinella,granulosa,pit 32
Serido,11/05/13,CHUFPB,5693,Leptodactylus,fuscus,pit 27
Serido,11/05/13,CHUFPB,5694,Leptodactylus,fuscus,pit 27
Serido,11/05/13,CHUFPB,5695,Leptodactylus,fuscus,pit 27
Serido,11/05/13,CHUFPB,5696,Leptodactylus,troglodytes,pit 27
Serido,11/05/13,CHUFPB,5697,Rhinella,granulosa,pit 27
Serido,11/05/13,CHUFPB,5698,Leptodactylus,fuscus,pit 17
Serido,11/05/13,CHUFPB,5699,Leptodactylus,troglodytes,pit 17
Serido,11/05/13,CHUFPB,5700,Rhinella,granulosa,pit 35
Serido,11/05/13,CHUFPB,5701,Leptodactylus,macrosternum,pit 2
Serido,11/05/13,CHUFPB,5702,Leptodactylus,macrosternum,pit 2
Serido,11/05/13,CHUFPB,5703,Leptodactylus,macrosternum,pit 2
Serido,11/05/13,CHUFPB,5704,Leptodactylus,fuscus,pit 2
Serido,11/05/13,CHUFPB,5705,Rhinella,jimi,pit 2
Serido,11/05/13,CHUFPB,5706,Dermatonotus,muelleri,pit 6
Serido,11/05/13,CHUFPB,5707,Dermatonotus,muelleri,pit 6
Serido,11/05/13,CHUFPB,5708,Leptodactylus,macrosternum,pit 6
Serido,11/05/13,CHUFPB,5709,Leptodactylus,macrosternum,pit 14
Serido,11/05/13,CHUFPB,5710,Leptodactylus,macrosternum,pit 14
Serido,11/05/13,CHUFPB,5711,Dermatonotus,muelleri,pit 5
Serido,11/05/13,CHUFPB,5712,Proceratophrys,cristiceps,pit 5
Serido,11/05/13,CHUFPB,5713,Leptodactylus,macrosternum,pit 5
Serido,11/05/13,CHUFPB,5714,Leptodactylus,macrosternum,pit 5
Serido,11/05/13,CHUFPB,5715,Leptodactylus,macrosternum,pit 5
Serido,11/05/13,CHUFPB,5716,Rhinella,jimi,pit 5
Serido,11/05/13,CHUFPB,5717,Rhinella,granulosa,pit 20
Serido,11/05/13,CHUFPB,5718,Lygodactylus,klugei,cola árvore pit 20
Serido,11/05/13,CHUFPB,5719,Cnemidophorus ,ocellifer,pit 13
Serido,11/05/13,CHUFPB,5720,Hemidactylus,mabouia,cola chão pit 05
Serido,11/05/13,CHUFPB,5721,Phyllopezus,pollicaris,cola árvore pit 05
Serido,11/05/13,CHUFPB,5722,Phyllopezus,pollicaris,cola chão pit 2
Serido,11/05/13,CHUFPB,5723,Hypsiboas,raniceps,busca ativa
Serido,11/05/13,CHUFPB,5724,Hypsiboas,raniceps,busca ativa
Serido,11/05/13,CHUFPB,5725,Leptodactylus,troglodytes,busca ativa
Serido,11/05/13,CHUFPB,5726,Rhinella,granulosa,busca ativa
Serido,11/05/13,CHUFPB,5727,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5728,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5729,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5730,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5731,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5732,Dendropsophus,nanus,busca ativa
Serido,11/05/13,CHUFPB,5733,Gymnodactylus,geckoides,busca ativa
Serido,11/05/13,CHUFPB,5734,Leptodactylus,vastus,busca ativa
Serido,11/05/13,CHUFPB,5735,Leptodactylus,vastus,busca ativa
Serido,11/05/13,CHUFPB,5736,Leptodactylus,vastus,busca ativa
Serido,11/05/13,CHUFPB,5737,Rhinella,jimi,busca ativa
Serido,11/05/13,CHUFPB,5738,Rhinella,jimi,busca ativa
Serido,11/05/13,CHUFPB,5739,Mesoclemys,tuberculata,busca ativa
Serido,11/05/13,CHUFPB,5740,Phyllopezus,pollicaris,encontro ocasional
Serido,12/05/13,CHUFPB,5741,Gymnodactylus,geckoides,pit 18
Serido,12/05/13,CHUFPB,5742,Lygodactylus,klugei,cola chão pit 11
Serido,12/05/13,CHUFPB,5743,Vanzosaura,rubricauda,pit 21
Serido,12/05/13,CHUFPB,5744,Lygodactylus,klugei,pit 5
Serido,12/05/13,CHUFPB,5745,Lygodactylus,klugei,pit 6
Serido,12/05/13,CHUFPB,5746,Lygodactylus,klugei,pit 2
Serido,12/05/13,CHUFPB,5747,Lygodactylus,klugei,pit 19
Serido,12/05/13,CHUFPB,5748,Gymnodactylus,geckoides,pit 19
Serido,11/05/13,CHUFPB,5749,Leptodactylus,macrosternum,pit 12
Serido,12/05/13,CHUFPB,5750,Phyllopezus,pollicaris,pit 1
Serido,11/05/13,CHUFPB,5751,Leptodactylus,macrosternum,pit 12
Serido,11/05/13,CHUFPB,5752,Leptodactylus,macrosternum,pit 12
Serido,11/05/13,CHUFPB,5753,Leptodactylus,macrosternum,pit 12
Serido,11/05/13,CHUFPB,5754,Leptodactylus,macrosternum,pit 12
Serido,12/05/13,CHUFPB,5755,Rhinella,granulosa,pit 10
Serido,12/05/13,CHUFPB,5756,Pleurodema,diplolister,pit 15
Serido,12/05/13,CHUFPB,5757,Leptodactylus,troglodytes,pit 13
Serido,12/05/13,CHUFPB,5758,Leptodactylus,troglodytes,pit 13
Serido,12/05/13,CHUFPB,5759,Rhinella,granulosa,pit 3
Serido,12/05/13,CHUFPB,5760,Leptodactylus,fuscus,pit 3
Serido,12/05/13,CHUFPB,5761,Dermatonotus,muelleri,pit 6
Serido,12/05/13,CHUFPB,5762,Pleurodema,diplolister,pit 12
Serido,12/05/13,CHUFPB,5763,Rhinella,granulosa,pit 1
Serido,12/05/13,CHUFPB,5764,Rhinella,granulosa,pit 28
Serido,12/05/13,CHUFPB,5765,Leptodactylus,troglodytes,pit 11
Serido,12/05/13,CHUFPB,5766,Leptodactylus,troglodytes,pit 11
Serido,12/05/13,CHUFPB,5767,Leptodactylus,troglodytes,pit 11
Serido,12/05/13,CHUFPB,5768,Leptodactylus,troglodytes,pit 11
Serido,12/05/13,CHUFPB,5769,Rhinella,jimi,pit 32
Serido,12/05/13,CHUFPB,5770,Rhinella,granulosa,pit 9
Serido,12/05/13,CHUFPB,5771,Dermatonotus,muelleri,pit 9
Serido,12/05/13,CHUFPB,5772,Mesoclemys,tuberculata,encontro ocasional
Serido,12/05/13,CHUFPB,5773,Scinax,x-signatus,busca ativa
Serido,12/05/13,CHUFPB,5774,Scinax,x-signatus,busca ativa
Serido,12/05/13,CHUFPB,5775,Scinax,x-signatus,busca ativa
Serido,12/05/13,CHUFPB,5776,Physalaemus,cicada,busca ativa
Serido,12/05/13,CHUFPB,5777,Physalaemus,cicada,busca ativa
Serido,12/05/13,CHUFPB,5778,Pseudopaludicola,pocoto,busca ativa
Serido,12/05/13,CHUFPB,5779,Pseudopaludicola,pocoto,busca ativa
Serido,12/05/13,CHUFPB,5780,Pseudopaludicola,pocoto,busca ativa
Serido,12/05/13,CHUFPB,5781,Pseudopaludicola,pocoto,busca ativa
Serido,12/05/13,CHUFPB,5782,Leptodactylus,macrosternum,busca ativa
Serido,12/05/13,CHUFPB,5783,Lygodactylus,klugei,busca ativa
Serido,13/05/13,CHUFPB,5784,Lygodactylus,klugei,cola árvore pit 22
Serido,13/05/13,CHUFPB,5785,Lygodactylus,klugei,cola árvore pit 22
Serido,12/05/13,CHUFPB,5786,Phyllopezus,pollicaris,busca ativa
Serido,12/05/13,CHUFPB,5787,Hemidactylus,mabouia,busca ativa
Serido,12/05/13,CHUFPB,5788,Phyllopezus,pollicaris,busca ativa
Serido,12/05/13,CHUFPB,5789,Phyllomedusa,nordestina,busca ativa
Serido,12/05/13,CHUFPB,5790,Phyllomedusa,nordestina,busca ativa
Serido,12/05/13,CHUFPB,5791,Phyllomedusa,nordestina,busca ativa
Serido,12/05/13,CHUFPB,5792,Hypsiboas,raniceps,busca ativa
Serido,12/05/13,CHUFPB,5793,Hypsiboas,raniceps,busca ativa
Serido,12/05/13,CHUFPB,5794,Hypsiboas,raniceps,busca ativa
Serido,13/05/13,CHUFPB,5795,Leptodactylus,troglodytes,pit 11
Serido,13/05/13,CHUFPB,5796,Leptodactylus,troglodytes,pit 11
Serido,13/05/13,CHUFPB,5797,Leptodactylus,troglodytes,pit 11
Serido,13/05/13,CHUFPB,5798,Leptodactylus,troglodytes,pit 11
Serido,13/05/13,CHUFPB,5799,Leptodactylus,troglodytes,pit 14
Serido,13/05/13,CHUFPB,5800,Pleurodema,diplolister,pit 14
Serido,13/05/13,CHUFPB,5801,Rhinella,granulosa,pit 23
Serido,13/05/13,CHUFPB,5802,Rhinella,granulosa,pit  3
Serido,13/05/13,CHUFPB,5803,Rhinella,granulosa,pit 3
Serido,13/05/13,CHUFPB,5804,Leptodactylus,troglodytes,pit 12
Serido,13/05/13,CHUFPB,5805,Vanzosaura,rubricauda,cola chão pit 13
Serido,13/05/13,CHUFPB,5806,Pleurodema,diplolister,pit 13
Serido,13/05/13,CHUFPB,5807,Physalaemus,cicada,pit 21
Serido,13/05/13,CHUFPB,5808,Rhinella,granulosa,pit 4
Serido,13/05/13,CHUFPB,5809,Rhinella,granulosa,pit 10
Serido,13/05/13,CHUFPB,5810,Rhinella,jimi,pit 10
Serido,13/05/13,CHUFPB,5811,Dermatonotus,muelleri,pit 10
Serido,13/05/13,CHUFPB,5812,Dermatonotus,muelleri,pit 10
Serido,13/05/13,CHUFPB,5813,Dermatonotus,muelleri,pit 8
Serido,13/05/13,CHUFPB,5814,Dermatonotus,muelleri,pit 1
Serido,13/05/13,CHUFPB,5815,Dermatonotus,muelleri,pit 9
Serido,13/05/13,CHUFPB,5816,Lygodactylus,klugei,cola do pit 31
Serido,13/05/13,CHUFPB,5817,Lygodactylus,klugei,cola pit 14
Serido,13/05/13,CHUFPB,5818,Lygodactylus,klugei,cola pit 14
Serido,13/05/13,CHUFPB,5819,Vanzosaura,rubricauda,pit 2
Serido,13/05/13,CHUFPB,5820,Proceratophrys,cristiceps,pit 4
Serido,13/05/13,CHUFPB,5821,Lygodactylus,klugei,cola árvore pit 12
Serido,13/05/13,CHUFPB,5822,Lygodactylus,klugei,cola árvore pit 12
Serido,13/05/13,CHUFPB,5823,Tropidurus,semitaeniatus,pit 34
Serido,13/05/13,CHUFPB,5824,Tropidurus,semitaeniatus,cola chão pit 30
Serido,13/05/13,CHUFPB,5825,Tropidurus,semitaeniatus,cola chão pit 30
Serido,13/05/13,CHUFPB,5826,Tropidurus,semitaeniatus,cola chão pit 30
Serido,13/05/13,CHUFPB,5827,Tropidurus,semitaeniatus,busca ativa
Serido,13/05/13,CHUFPB,5828,Tropidurus,hispidus,cola chão pit 22
Serido,13/05/13,CHUFPB,5829,Phyllopezus,pollicaris,cola do pit 5
Serido,13/05/13,CHUFPB,5830,Iguana,iguana,busca ativa
Serido,13/05/13,CHUFPB,5831,Philodryas,nattereri,busca ativa
Serido,13/05/13,CHUFPB,5832,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5833,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5834,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5835,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5836,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5837,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5838,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5839,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5840,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5841,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5842,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5843,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5844,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5845,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5846,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5847,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5848,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5849,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5850,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5851,Pseudopaludicola,pocoto,busca ativa
Serido,13/05/13,CHUFPB,5852,Phyllopezus,pollicaris,busca ativa
Serido,13/05/13,CHUFPB,5853,Hypsiboas,raniceps,busca ativa
Serido,13/05/13,CHUFPB,5854,Hypsiboas,raniceps,busca ativa
Serido,13/05/13,CHUFPB,5855,Leptodactylus,fuscus,busca ativa
Serido,13/05/13,CHUFPB,5856,Leptodactylus,fuscus,busca ativa
Serido,13/05/13,CHUFPB,5857,Leptodactylus,macrosternum,busca ativa
Serido,14/05/13,CHUFPB,5858,Proceratophrys,cristiceps,pit 7
Serido,14/05/13,CHUFPB,5859,Proceratophrys,cristiceps,pit 7
Serido,14/05/13,CHUFPB,5860,Proceratophrys,cristiceps,pit 7
Serido,14/05/13,CHUFPB,5861,Proceratophrys,cristiceps,pit 7
Serido,14/05/13,CHUFPB,5862,Leptodactylus,troglodytes,pit 13
Serido,14/05/13,CHUFPB,5863,Gymnodactylus,geckoides,cola chão pit 21
Serido,14/05/13,CHUFPB,5864,Rhinella,granulosa,pit 21
Serido,14/05/13,CHUFPB,5865,Leptodactylus,fuscus,pit 21
Serido,14/05/13,CHUFPB,5866,Dermatonotus,muelleri,pit 9
Serido,14/05/13,CHUFPB,5867,Dermatonotus,muelleri,pit 9
Serido,14/05/13,CHUFPB,5868,Dermatonotus,muelleri,pit 9
Serido,14/05/13,CHUFPB,5869,Dermatonotus,muelleri,pit 5
Serido,14/05/13,CHUFPB,5870,Leptodactylus,troglodytes,pit 32
Serido,14/05/13,CHUFPB,5871,Rhinella,granulosa,pit 37
Serido,14/05/13,CHUFPB,5872,Lygodactylus,klugei,cola árvore pit 23
Serido,14/05/13,CHUFPB,5873,Lygodactylus,klugei,cola árvore pit 23
Serido,14/05/13,CHUFPB,5874,Lygodactylus,klugei,cola árvore pit 5
Serido,14/05/13,CHUFPB,5875,Vanzosaura,rubricauda,pit 2
Serido,14/05/13,CHUFPB,5876,Vanzosaura,rubricauda,pit 3
Serido,14/05/13,CHUFPB,5877,Vanzosaura,rubricauda,pit 22
Serido,14/05/13,CHUFPB,5878,Rhinella,granulosa,pit 22
Serido,14/05/13,CHUFPB,5879,Physalaemus,cicada,pit 22
Serido,14/05/13,CHUFPB,5880,Leptodactylus,troglodytes,pit 11
Serido,14/05/13,CHUFPB,5881,Leptodactylus,troglodytes,pit 11
Serido,14/05/13,CHUFPB,5882,Leptodactylus,troglodytes,pit 11
Serido,14/05/13,CHUFPB,5883,Leptodactylus,troglodytes,pit 11
Serido,14/05/13,CHUFPB,5884,Leptodactylus,troglodytes,pit 11
Serido,14/05/13,CHUFPB,5885,Rhinella,granulosa,pit 11
Serido,14/05/13,CHUFPB,5886,Leptodactylus,troglodytes,pit 14
Serido,14/05/13,CHUFPB,5887,Rhinella,granulosa,pit 4
Serido,14/05/13,CHUFPB,5888,Rhinella,granulosa,pit 16
Serido,14/05/13,CHUFPB,5889,Rhinella,granulosa,pit 16
Serido,14/05/13,CHUFPB,5890,Rhinella,granulosa,pit 16
Serido,14/05/13,CHUFPB,5891,Rhinella,granulosa,pit 16
Serido,13/05/13,CHUFPB,5892,Phyllopezus,pollicaris,cola árvore pit 32
Serido,14/05/13,CHUFPB,5893,Gymnodactylus,geckoides,pit 25
Serido,14/05/13,CHUFPB,5894,Gymnodactylus,geckoides,pit 35
Serido,14/05/13,CHUFPB,5895,Hemidactylus,mabouia,cola chão pit 35
Serido,14/05/13,CHUFPB,5896,phyllopezus,pollicaris,cola chão pit v22
Serido,14/05/13,CHUFPB,5897,Gymnodactylus,geckoides,pit 19
Serido,14/05/13,CHUFPB,5898,Tropidurus,hispidus,cola chão pit 24
Serido,14/05/13,CHUFPB,5899,Tropidurus,hispidus,encontro ocasional
Serido,14/05/13,CHUFPB,5900,Scinax,x-signatus,busca ativa
Serido,14/05/13,CHUFPB,5901,Phyllomedusa,nordestina,busca ativa
Serido,14/05/13,CHUFPB,5902,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5903,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5904,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5905,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5906,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5907,Pseudopaludicola,pocoto,busca ativa
Serido,14/05/13,CHUFPB,5908,Leptodactylus,vastus,busca ativa
Serido,14/05/13,CHUFPB,5909,Rhinella,jimi,busca ativa
Serido,15/05/13,CHUFPB,5910,Rhinella,granulosa,pit 16
Serido,15/05/13,CHUFPB,5911,Rhinella,granulosa,pit 16
Serido,15/05/13,CHUFPB,5912,Leptodactylus,troglodytes,pit 16
Serido,15/05/13,CHUFPB,5913,Leptodactylus,troglodytes,pit 4
Serido,15/05/13,CHUFPB,5914,Proceratophrys,cristiceps,pit 4
Serido,15/05/13,CHUFPB,5915,Rhinella,granulosa,pit 4
Serido,15/05/13,CHUFPB,5916,Rhinella,jimi,pit 27
Serido,15/05/13,CHUFPB,5917,Rhinella,granulosa,pit 17
Serido,15/05/13,CHUFPB,5918,Rhinella,granulosa,pit 17
Serido,15/05/13,CHUFPB,5919,Proceratophrys,cristiceps,pit 6
Serido,15/05/13,CHUFPB,5920,Leptodactylus,troglodytes,pit 2
Serido,15/05/13,CHUFPB,5921,Leptodactylus,troglodytes,pit 15
Serido,15/05/13,CHUFPB,5922,Dermatonotus,muelleri,pit 10
Serido,15/05/13,CHUFPB,5923,Dermatonotus,muelleri,pit 10
Serido,15/05/13,CHUFPB,5924,Dermatonotus,muelleri,pit 10
Serido,15/05/13,CHUFPB,5925,Dermatonotus,muelleri,pit 8
Serido,15/05/13,CHUFPB,5926,Leptodactylus,troglodytes,pit 7
Serido,15/05/13,CHUFPB,5927,Leptodactylus,troglodytes,pit 13
Serido,15/05/13,CHUFPB,5928,Rhinella,granulosa,pit 13
Serido,15/05/13,CHUFPB,5929,Leptodactylus,fuscus,pit 20
Serido,15/05/13,CHUFPB,5930,Rhinella,granulosa,pit 13
Serido,15/05/13,CHUFPB,5931,Physalaemus,cicada,pit 20
Serido,15/05/13,CHUFPB,5932,Leptodactylus,troglodytes,pit 27
Serido,15/05/13,CHUFPB,5933,Leptodactylus,troglodytes,pit 27
Serido,15/05/13,CHUFPB,5934,Leptodactylus,troglodytes,pit 27
Serido,15/05/13,CHUFPB,5935,Leptodactylus,troglodytes,pit 27
Serido,15/05/13,CHUFPB,5936,Leptodactylus,troglodytes,pit 27
Serido,15/05/13,CHUFPB,5937,Leptodactylus,fuscus,pit 27
Serido,15/05/13,CHUFPB,5938,Physalaemus,cicada,pit 21
Serido,15/05/13,CHUFPB,5939,Dermatonotus,muelleri,pit 9
Serido,15/05/13,CHUFPB,5940,Dermatonotus,muelleri,pit 9
Serido,15/05/13,CHUFPB,5941,Proceratophrys,cristiceps,pit 9
Serido,15/05/13,CHUFPB,5942,Proceratophrys,cristiceps,pit 9
Serido,15/05/13,CHUFPB,5943,Rhinella,granulosa,pit 11
Serido,15/05/13,CHUFPB,5944,Leptodactylus,troglodytes,pit 11
Serido,15/05/13,CHUFPB,5945,Leptodactylus,troglodytes,pit 11
Serido,15/05/13,CHUFPB,5946,Leptodactylus,troglodytes,pit 11
Serido,15/05/13,CHUFPB,5947,Leptodactylus,troglodytes,pit 11
Serido,15/05/13,CHUFPB,5948,Leptodactylus,troglodytes,pit 11
Serido,15/05/13,CHUFPB,5949,Leptodactylus,troglodytes,pit 12
